id,name,lat,lng,city_slug,category
"1029","Frenkie Hoofddorp","52.3045483","4.6942222","hoofddorp","restaurant"
"5750","Restaurant De Schone Lei","51.93884","4.524649200000001","rotterdam","restaurant"
"692","Euro Pizza Restaurant","52.3839406","4.9219912","amsterdam","restaurant"
"981","De Gist","52.0098048","4.355788500000001","delft","restaurant_and_bar"
"4034","Café De Lindeboom","52.1872438","5.607555899999999","voorthuizen","restaurant"
"7125","Restaurant Graan voor Visch","52.4308515","4.6993678","velsen-zuid","restaurant"
"882","Osteria Vicini","51.9258102","4.517898","rotterdam","restaurant"
"3795","Café-Restaurant Soif","51.44132470000001","3.5744925","vlissingen","restaurant_and_bar"
"572","Café Anno 1890","52.3223588","4.8572018","amsterdam","restaurant_and_bar"
"7103","Nijkamp De Echte Bakker, Restaurant, IJssalon","52.281677","6.422250000000001","holten","restaurant"
"408","Ichi-E","52.3130786","4.9453681","amsterdam","restaurant"
"6987","Los Cosmos","52.1596532","4.4900166","leiden","restaurant_and_bar"
"4347","Het Grote Kabouterbos","52.554951","5.81236","dronten","restaurant"
"5452","Bruna Heerde","52.3871631","6.041405399999999","heerde","other"
"2935","Thai Jasmine Authentiek Thais Restaurant","53.2156377","6.5695591","groningen","restaurant"
"1681","De Poort van Megen","51.82179980000001","5.566026600000001","megen","restaurant"
"1726","Bayonne Restobar","52.0847634","4.2993632","den-haag","restaurant"
"4818","Café Krijnen","51.49623219999999","4.2769369","bergen-op-zoom","restaurant"
"3515","De Enckhuyser","52.7037369","5.2902396","enkhuizen","bar"
"2740","Grand Café Staal","52.4597185","4.6243097","ijmuiden","restaurant"
"7114","Cafe Plan West","52.3713324","4.8592013","amsterdam","restaurant_and_bar"
"2624","Zondag","50.84955220000001","5.6985936","maastricht","restaurant_and_bar"
"663","Coba","52.38497719999999","4.9251429","amsterdam","restaurant"
"3365","Het Genot van Grootschermer","52.5835592","4.850309900000001","grootschermer","restaurant_and_bar"
"2947","The Cabin","53.2146859","6.5663242","groningen","restaurant_and_bar"
"1798","Café Restaurant de Eendracht Abcoude","52.27022059999999","4.9742199","abcoude","restaurant_and_bar"
"31","Pension Homeland","52.3730206","4.916742699999999","amsterdam","restaurant_and_bar"
"2558","Herberg Sint Petrus","51.48488889999999","5.1366472","hilvarenbeek","restaurant"
"1902","Teahouse 't Bluk","52.23513589999999","5.2209455","laren","restaurant"
"3355","Guulke eten & drinken","51.2829415","5.750072499999999","nederweert","restaurant"
"5173","Cafe Bloopers","51.9824685","5.905059800000001","arnhem","restaurant"
"2572","Café SamSam","51.5876623","4.7768149","breda","bar"
"1801","Witkamp B.V.","52.193479","6.3651361","laren","restaurant"
"2069","Restaurant & Grandcafé Liff","52.994045","6.562692","assen","restaurant"
"4094","The Green House","52.0868204","5.108060399999999","utrecht","restaurant"
"1211","Home Food & Drinks","52.0836068","4.330801699999999","den-haag","restaurant"
"3542","Groot Speijck -eten en drinken in het bos-","51.56362490000001","5.197788900000001","oisterwijk","restaurant"
"5726","Double B -Bar & Kitchen-","53.2014898","5.7953069","leeuwarden","restaurant"
"86","De Gele Kanarie - Goudsesingel","51.92415690000001","4.4894962","rotterdam","bar"
"4676","Klein Centraal","52.3909437","4.607877999999999","overveen","restaurant"
"3744","Bar 70","52.2049028","4.3941832","katwijk-aan-zee","restaurant"
"5614","Cloos","52.07954609999999","4.3165746","den-haag","restaurant"
"5284","Moya Tapas Club","52.07982250000001","4.3167856","den-haag","restaurant"
"3897","Miss Scarlett","52.2977188","4.9579007","amsterdam","restaurant"
"6737","Bistrobar Berlin","51.84143059999999","5.870986099999998","nijmegen","restaurant_and_bar"
"4121","Het Koffiepand","51.4972916","3.609757199999999","middelburg","restaurant"
"6919","Mamma Mia","53.1059961","6.874980199999999","veendam","restaurant"
"7128","Restaurant Kiyoshi (Sushi & Fusion)","52.0275362","5.5590192","veenendaal","restaurant"
"7083","Restaurant de Tolplas","52.4138179","6.558129100000001","hoge-hexel","restaurant"
"6641","Restaurant Lef Dordrecht","51.8156746","4.6617294","dordrecht","restaurant"
"5067","Noah's Arq","52.3710179","4.911966","amsterdam","restaurant_and_bar"
"2612","OMG! Burger","52.3761076","4.8937804","amsterdam","restaurant"
"4420","More-Itz","51.70960230000001","4.815209800000002","drimmelen","restaurant_and_bar"
"7126","Breman Brasserie","52.3742414","4.9346601","amsterdam","restaurant"
"12","Waterkant","52.3699808","4.876091400000001","amsterdam","bar"
"6106","Brasserie Vrijthof 9","50.8491662","5.689450699999999","maastricht","restaurant"
"5387","Café ZUS","51.8075909","5.7254722","wijchen","restaurant"
"270","Café P96","52.37706739999999","4.884866","amsterdam","restaurant_and_bar"
"3587","Café Ons Dorp","51.4736111","5.5477778","nuenen","restaurant"
"3663","Zuid by Adrian Zarzo","51.4347018","5.4841069","eindhoven","restaurant"
"788","Restaurant Nomads","52.3564173","4.9299214","amsterdam","restaurant"
"556","GIA Restaurant","52.3580573","4.8045173","amsterdam","restaurant"
"5753","Wildstube","51.90974469999999","4.478070599999999","rotterdam","restaurant"
"2867","Restaurant ff Swanjéé","51.6887945","5.3087642","s-hertogenbosch","restaurant"
"636","Calf & Bloom","52.3671824","4.891537700000001","amsterdam","restaurant"
"6967","Chef aan de Zaan","52.51739320000001","4.788847500000001","westknollendam","restaurant_and_bar"
"715","NAKED | Amsterdam","52.3736185","4.8923282","amsterdam","restaurant_and_bar"
"5727","Otra Más Brasserie","52.3384004","4.959975300000001","diemen","restaurant"
"4140","'t Sjpaorhutje","51.0366744","5.8552787","nieuwstadt","restaurant"
"1387","Cafe Wester","52.3760187","4.8838742","amsterdam","bar"
"6658","Café Buddingh","51.8082144","4.6686449","dordrecht","restaurant"
"5040","Eye Film Museum","52.38434799999999","4.901276","amsterdam","restaurant"
"117","Cafe Tabac","52.3801768","4.8885231","amsterdam","restaurant_and_bar"
"7082","Grotestraat 6","51.84757","5.865188900000001","nijmegen","other"
"3025","Pierement","53.2151052","6.5663708","groningen","restaurant_and_bar"
"4540","Sound & Soul foodbar","51.9824876","5.919177499999999","arnhem","restaurant"
"2686","BRUT Food & Wine Bar","51.81462519999999","4.665254099999999","dordrecht","restaurant_and_bar"
"311","Poco Loco","52.37255589999999","4.899589400000001","amsterdam","restaurant_and_bar"
"6325","Eetcafé Stam","51.90832469999999","4.3422059","vlaardingen","restaurant"
"5212","Het Munsterhof B.V.","51.1937922","5.988007700000001","roermond","restaurant"
"3614","Boerderij Denissen","51.5834667","5.1462228","berkel-enschot","restaurant"
"6047","Dorus Amsterdam","52.3712902","4.872653699999999","amsterdam","restaurant"
"4817","Bovenmeester diner & lounge","52.7879872","6.1130738","steenwijk","restaurant"
"390","Café Mulder","52.35972779999999","4.8912909","amsterdam","restaurant"
"3195","De Babbelaar","51.5651472","3.551079","oostkapelle","restaurant"
"4554","Heeren Van Aemstel Arnhem","51.98067","5.905037","arnhem","restaurant_and_bar"
"4644","Bistro Bos","52.38226239999999","4.855965","amsterdam","restaurant"
"655","Anjappar Amsterdam - Chettinad Indian restaurant","52.3548304","4.8806387","amsterdam","restaurant"
"1002","Restaurant De Brasserie","52.26403120000001","4.636057399999999","nieuw-vennep","restaurant"
"3617","Ribs 'N More","51.3196469","5.9992995","helden","restaurant"
"7864","BLOK 63-S","51.446743","5.460043600000001","eindhoven","restaurant"
"2983","De Negende Cirkel","53.21822419999999","6.5706483","groningen","bar"
"1898","Lapart","52.15663869999999","5.3895984","amersfoort","bar"
"7006","Brasserie 't Wolderwijd","52.31149780000001","5.5450987","zeewolde","restaurant"
"4113","Tapas Middelburg","51.5006687","3.6107854","middelburg","restaurant"
"4862","Keigo","52.274395","5.1648891","bussum","restaurant"
"4259","'t Zusje Bergen op Zoom","51.4964713","4.2816714","bergen-op-zoom","restaurant"
"2958","The Dog's Bollocks","53.2194039","6.564629999999999","groningen","restaurant_and_bar"
"3467","the Prologue","52.0038167","5.461504899999999","amerongen","restaurant"
"2072","The Bastard","52.56078420000001","5.9152176","kampen","restaurant"
"976","Bar Restaurant Sijf","51.9174534","4.474270100000001","rotterdam","restaurant"
"984","The River","52.0667074","4.365768","voorburg","restaurant"
"1144","Bodrum Döner Kebap Huis","52.63380689999999","4.742349699999999","alkmaar","restaurant"
"4594","Rayleigh & Ramsay Oostpoort","52.3560086","4.9288622","amsterdam","restaurant_and_bar"
"2946","Dinercafé Plezant","53.2302025","6.574072999999999","groningen","restaurant"
"2564","Bar Blink","51.91839820000001","4.489488500000002","rotterdam","restaurant_and_bar"
"2979","47 Anno Domini Groningen","53.21545889999999","6.571428699999998","groningen","restaurant_and_bar"
"4395","Casa Chow Gouda","52.0122103","4.7112951","gouda","restaurant"
"2360","De Buren Van...","51.8902857","5.8961828","bemmel","restaurant"
"2259","Robert's Pub","52.024694","5.554633","veenendaal","restaurant"
"6462","Paviljoen Sluishaven","51.6605077","4.3137355","ooltgensplaat","restaurant"
"1905","Vegitalian Pizzabar","52.09238289999999","5.1295833","utrecht","restaurant"
"2290","Eetcafe en terras `t Jachthuis","51.93721770000001","4.300796","maasland","restaurant"
"4882","Restaurant De Vier Seizoenen","52.25951429999999","4.5536812","lisse","restaurant"
"3783","Restaurant & Wijnbar De Nachtwacht","52.6967491","6.1912476","meppel","restaurant"
"6997","Bar Restaurant Pavlov","52.076789","4.3160941","den-haag","restaurant"
"4967","Grand Café 't Gelagh","51.8315035","4.9746662","gorinchem","restaurant"
"4883","Restaurant Ibis","52.25936830000001","4.5536569","lisse","restaurant"
"3741","Brasserie - Bar De Zalm","52.0122662","4.711097999999999","gouda","restaurant"
"3972","Grand Café Central ""de Buren""","52.01186569999999","4.7116198","gouda","restaurant"
"6990","Stadscafé Goeree","51.8182406","3.977908800000001","goedereede","bar"
"876","Staring at Jacob | Amsterdam","52.36231","4.861847099999999","amsterdam","restaurant"
"3451","Bistro La Plume","52.38059639999999","4.638179900000001","haarlem","restaurant"
"2632","Eetcafé het Plein","53.09947799999999","4.762131999999998","de-koog","restaurant"
"3610","Plein 11","52.0110807","4.3622767","delft","restaurant"
"6021","CECE bar urbana","51.9248127","4.4764782","rotterdam","bar"
"7077","Leerdam Sport '55","51.89283529999999","5.0766769","leerdam","other"
"7028","Café Prince Hendrik","52.21153400000001","5.284252","baarn","restaurant"
"600","Café Blek","52.3460929","4.8996543","amsterdam","restaurant"
"937","The Streetfood Club","52.09299230000001","5.122149200000001","utrecht","restaurant"
"6717","'t Zusje Breda","51.59","4.7736111","breda","restaurant_and_bar"
"1822","Stars","51.8228165","4.129177999999999","hellevoetsluis","restaurant_and_bar"
"1342","De Buren Gennep","51.69807899999999","5.9722295","gennep","restaurant"
"612","Cafe Luxembourg","52.3686556","4.888705600000001","amsterdam","restaurant"
"6349","Restaurant Zed","51.88734609999999","4.4879179","rotterdam","restaurant"
"3004","Hasret","53.21652219999999","6.557702799999999","groningen","restaurant"
"3997","DENF Coffee Eindhoven","51.4389165","5.4742594","eindhoven","restaurant"
"724","The College Hotel","52.3527765","4.8837347","amsterdam","restaurant_and_bar"
"231","De Belhamel","52.3794184","4.892045299999999","amsterdam","restaurant"
"5587","Bar/Restaurant SEB","52.0746213","4.264461","den-haag","restaurant"
"1023","Tandoori Lounge","52.3036892","4.6921133","hoofddorp","restaurant"
"1027","Trattoria Buoni Amici","52.30400789999999","4.6915285","hoofddorp","restaurant"
"4397","Brasserie Copper","52.01199889999999","4.711492499999999","gouda","restaurant_and_bar"
"5306","Brasserie 'Het Vliegerhuys'","52.51305559999999","6.0944444","zwolle","restaurant"
"2194","Moeke Delft","52.0117237","4.3623831","delft","restaurant"
"2543","Halte Assel","52.20097510000001","5.8366643","hoog-soeren","restaurant"
"574","Het Punt","52.3909493","4.878463099999999","amsterdam","restaurant"
"5993","Villa Borghese","52.302288","4.844291","amstelveen","restaurant"
"5934","Wine & Seafoodbar Areia by Vigo","52.10038429999999","4.2708262","den-haag","restaurant"
"3826","Alexandros","52.3131557","4.8754322","amstelveen","restaurant"
"3168","Citroen & Peper","52.1603861","5.3638111","amersfoort","restaurant"
"2942","Buddha Eye","53.2156467","6.5714992","groningen","restaurant"
"4105","Kloveniersdoelen Houttuinen","51.4971621","3.606431100000001","middelburg","restaurant"
"4021","Restaurant Zilt & Zoet","52.15960949999999","5.190016200000001","maartensdijk","restaurant"
"1600","V.o.f. Café La Clé","50.8499436","5.6939304","maastricht","restaurant_and_bar"
"2563","Eetcafé De Kwikkel","52.770339","5.108576999999999","medemblik","restaurant"
"6366","Restaurant Thailand","51.8790742","4.5236036","rotterdam","restaurant"
"5462","De Ruigenhoek","52.2918663","4.526336300000001","noordwijkerhout","restaurant"
"4730","café keet - koffie en keuken","52.0715509","5.1102009","utrecht","restaurant"
"6564","Broodjesbar de Kade","50.8502492","5.6938323","maastricht","restaurant"
"3396","Café Camille","52.4856","4.658","beverwijk","restaurant"
"7694","Pier 7 Zandpaviljoen","51.4485993","3.5608864","vlissingen","restaurant"
"2642","Stadscafe Weena","51.9235273","4.4748866","rotterdam","restaurant"
"1124","Brasserie Harkema","53.1975785","6.580554800000001","groningen","restaurant"
"3842","De Après Skihut","51.9223802","4.476713999999999","rotterdam","restaurant_and_bar"
"1376","Café Zuid","50.8458595","5.700086599999999","maastricht","restaurant_and_bar"
"3691","BrewDog Rotterdam","51.92282179999999","4.4809541","rotterdam","restaurant_and_bar"
"1040","Kaap Hoorn","53.17934770000001","6.555465400000001","haren","restaurant_and_bar"
"1389","De Pannekoekenbakker Thorn","51.1613292","5.842183700000001","thorn","restaurant"
"929","Margherita Tutta La Vita","52.3290043","4.9560219","diemen","restaurant"
"3563","Studio/K","52.3652425","4.9360272","amsterdam","restaurant_and_bar"
"7018","Café Tapperij Zalen Kansas","51.7297257","5.8823471","cuijk","bar"
"499","Purnama Indonesian Kitchen & Bar","52.3638778","4.9337705","amsterdam","restaurant"
"3071","Amicitia 2","53.228336","6.5600005","groningen","restaurant"
"5578","Brasserie Meelfabriek Zijlstroom","52.1706223","4.5157148","leiderdorp","restaurant"
"817","Lotje Wine & Dine","52.4928798","5.0741889","volendam","restaurant"
"4588","Grand Cafe Cornelis","52.3475952","5.985127900000001","epe","restaurant_and_bar"
"811","Café Lennon's","52.4928316","5.0738788","volendam","restaurant"
"3317","Rafi","52.381942","4.883675","amsterdam","restaurant"
"1008","Grandcafé Maze","52.2636049","4.635158999999999","nieuw-vennep","bar"
"5797","Camping Geversduin","52.5324274","4.6443945","castricum","other"
"4514","Restaurant de Admiraal","52.3510076","5.6163455","harderwijk","restaurant"
"915","Cantina Caliente","52.3623527","4.9108398","amsterdam","restaurant"
"871","'t Zusje Woerden","52.084328","4.8878558","woerden","restaurant"
"1121","De Bosbaan","52.3290445","4.854036900000001","amstelveen","restaurant"
"5022","Bengels","51.5455481","5.1779139","moergestel","restaurant"
"4960","De Pleats","52.944318","5.628501","woudsend","restaurant"
"768","SORA Sapporo Ramen","52.3526289","4.8887013","amsterdam","restaurant"
"4916","BEER","51.9894745","5.916104000000001","arnhem","restaurant"
"57","CARTER","52.35420000000001","4.869181600000001","amsterdam","restaurant_and_bar"
"4548","Eten bij LOO","51.94191489999999","4.546789799999999","rotterdam","restaurant_and_bar"
"2302","Café Dixi","51.906483","4.167646","brielle","restaurant"
"6881","Blossom by KP | Café Restaurant","52.1567269","4.4930971","leiden","restaurant_and_bar"
"743","Taparia Amsterdam","52.37457269999999","4.9346631","amsterdam","restaurant_and_bar"
"1656","Dikke Dirck Amersfoort","52.1570675","5.390495899999999","amersfoort","restaurant_and_bar"
"2256","Het Wapen Van Rozenburg","51.90487890000001","4.2488794","rozenburg","restaurant"
"6860","Hertog Jan van Brabant","51.80713830000001","5.4404594","lith","restaurant"
"7631","SJIK Borrels & Bites","52.253353","5.3782171","bunschoten-spakenburg","restaurant"
"6091","Jantjes lief","52.5126923","6.097720600000001","zwolle","restaurant"
"3061","Restaurant Voilà","53.22328","6.570007899999999","groningen","restaurant"
"1338","Brasserie Staverden","52.28518700000001","5.7404077","ermelo","restaurant"
"809","Restaurant Cafe de Dijk","52.49319980000001","5.075267900000001","volendam","restaurant"
"843","Restaurant Cafe van den Hogen","52.493292","5.075350999999999","volendam","restaurant"
"4692","De Pastorie","51.66302080000001","4.5350262","klundert","restaurant"
"3623","Bar socio. Nijmegen","51.8431191","5.8628826","nijmegen","bar"
"1325","Destino","51.9333514","4.487206","rotterdam","restaurant"
"6942","La Cubanita Leeuwarden","53.1993968","5.792035999999999","leeuwarden","restaurant_and_bar"
"4102","Blue District Restaurant","52.6336196","4.751143899999999","alkmaar","restaurant"
"1146","Stadsstrand De Kade","52.63487929999999","4.748533999999999","alkmaar","restaurant"
"2147","Le Nord | by Grégory Nicole","52.1507398","5.223832599999999","bilthoven","restaurant"
"2241","Meydani Restaurant Nijkerk","52.22359369999999","5.4878578","nijkerk","restaurant"
"172","Annie's","52.159403","4.4913809","leiden","restaurant"
"7206","Brasserie De Buurt","52.61325040000001","4.8210807","stompetoren","restaurant"
"1854","Eetbar DIT","51.68830869999999","5.301359199999999","s-hertogenbosch","restaurant_and_bar"
"2903","Stadscafé Van der Werff","52.1637457","4.4847893","leiden","restaurant_and_bar"
"700","Ferilli's Caffè Ristorante","52.3499857","4.8778675","amsterdam","restaurant_and_bar"
"4455","Coffee Habits Specialty Coffee / Smedestraat","52.3822757","4.636273200000001","haarlem","restaurant"
"4256","Bomboca","51.9805986","5.9158879","arnhem","restaurant"
"2726","Tapperij Seghwaert","52.063822","4.514514","zoetermeer","bar"
"3287","Café Jos Meesterschenkerij","51.83616660000001","5.8782931","nijmegen","restaurant_and_bar"
"4056","Studio Dependance","51.58953169999999","4.7744007","breda","restaurant_and_bar"
"1552","Alle Hens","52.1283685","4.6616803","alphen-aan-den-rijn","restaurant_and_bar"
"4852","Pavilion Restaurant 't Schor","51.3538366","4.110327799999999","graauw","restaurant"
"3509","Het Oude Raadhuis Eemnes","52.250642","5.265996","eemnes","restaurant"
"3126","Olt Ghiessen","51.8433594","4.8661566","giessenburg","restaurant"
"4474","Matto NOORD","52.3844664","4.928890099999999","amsterdam","restaurant"
"1498","Waalzicht","51.8539363","5.866306300000001","nijmegen","restaurant"
"2934","News Cafe","53.2181913","6.566655699999999","groningen","restaurant"
"5415","Bakker Bart Doetinchem","51.9651812","6.288956899999999","doetinchem","restaurant"
"2366","Dorstig Cocktailbar","51.3688574","6.166903899999999","venlo","bar"
"5444","Restaurant de Vogelensangh","52.33109239999999","4.579422999999998","vogelenzang","restaurant"
"1432","De Ballentent","51.9046348","4.474061799999999","rotterdam","restaurant"
"3106","Bistro Bommen Berend","53.2197846","6.566986800000001","groningen","restaurant"
"282","Amstelhaven","52.3593602","4.9060405","amsterdam","restaurant_and_bar"
"5298","Alberto's","52.22372439999999","5.4887474","nijkerk","restaurant_and_bar"
"521","Eetcafe Singel 404","52.36891499999999","4.8874492","amsterdam","restaurant"
"262","Cafe Tisfris","52.36963209999999","4.9007912","amsterdam","restaurant"
"214","Brasserie van Baerle","52.3538727","4.881274800000001","amsterdam","restaurant"
"4504","PK bar & kitchen Bilthoven","52.129326","5.206531","bilthoven","restaurant"
"4161","Café De Veluwe","52.3005952","5.629121899999999","ermelo","bar"
"479","Anne&Max Amsterdam Zeeburg","52.3745815","4.935180400000001","amsterdam","restaurant"
"858","Café Restaurant Zèta","52.07595509999999","4.309087600000001","den-haag","restaurant"
"3104","Frederick the Great","53.2108152","6.581121599999999","groningen","restaurant"
"745","Club Prime","52.36564569999999","4.896298499999999","amsterdam","bar"
"5192","Sur Meuse","51.3657569","6.1545773","venlo","restaurant"
"3384","Café-Restaurant De Gouden Leeuw","53.041343","5.780552000000001","terherne","restaurant"
"3040","Semsom","53.2189969","6.564592800000001","groningen","restaurant"
"6628","WOODSTONE Pizza and Wine Hoofddorp","52.3018329","4.6954664","hoofddorp","restaurant"
"5203","Bij Babette","52.3838227","4.635913","haarlem","restaurant"
"4335","De Bistrooh","52.0804477","4.3030123","den-haag","restaurant"
"2658","de zoute kater","52.0819972","4.295286799999999","den-haag","restaurant"
"758","Benji’s","52.36575759999999","4.8605318","amsterdam","restaurant_and_bar"
"1054","Noorderlicht Café","52.399572","4.896833000000001","amsterdam","restaurant"
"5318","De Oude Mol","52.07978860000001","4.3066172","den-haag","restaurant"
"6268","L.V.V.S. Augustinus","52.1588186","4.485473599999999","leiden","restaurant"
"7566","Paviljoen Flonk-restaurant Blauwestad","53.1817208","7.076953","finsterwolde","restaurant"
"1594","Het Vliegende Paard","52.5124716","6.0908592","zwolle","restaurant_and_bar"
"1458","Soia - Beach Oog In Al","52.0949934","5.0788722","utrecht","restaurant"
"4969","De Versnapering","52.519392","5.485225","lelystad","restaurant"
"3709","Het Wapen van Zwanenburg","52.37679739999999","4.7472316","zwanenburg","restaurant"
"5326","Grand Café Enjoy","51.9928362","4.2078467","naaldwijk","restaurant"
"3331","Eetcafé Schotsheuvel","52.3555652","4.8735426","amsterdam","restaurant"
"2908","De Drie Dorstige Herten","52.087324","5.123393999999998","utrecht","restaurant_and_bar"
"3089","Café De Kleine Oosterpoort","53.2123737","6.5787643","groningen","bar"
"1253","Bar Bouche","52.3560243","4.911892800000001","amsterdam","restaurant_and_bar"
"4936","Inca Mania","52.0117243","4.3600292","delft","restaurant"
"765","Lokaal van de Stad","52.3517303","4.846176499999999","amsterdam","restaurant_and_bar"
"1620","In-Credible","51.84637069999999","5.869200699999999","nijmegen","restaurant_and_bar"
"3755","de Linde","51.7464883","5.6842632","reek","restaurant"
"383","MR PORTER","52.37277779999999","4.890000000000001","amsterdam","restaurant_and_bar"
"4369","Paviljoen Hanzezicht","52.5615633","5.9188107","kampen","restaurant"
"649","4850","52.3577937","4.913378","amsterdam","restaurant_and_bar"
"4143","'t Spoortje Losser","52.25952760000001","7.0074789","losser","restaurant"
"6855","Sushi San","52.1073396","5.237466","zeist","restaurant"
"681","Yuan’s Hot Pot Valley 袁记串串香山谷店","52.3370641","4.877150299999999","amsterdam","restaurant"
"2837","De Kornuiten","52.1551556","6.7418724","haaksbergen","restaurant"
"6235","Gio's by the River","52.40205209999999","4.8902135","amsterdam","restaurant"
"2978","Dinercafé De Markies","53.2218735","6.550936199999999","groningen","restaurant"
"4586","Café Soestdijk","53.217986","6.5627678","groningen","restaurant"
"3659","Restaurant Arsenaal 1824","51.8451188","5.865493","nijmegen","restaurant"
"334","Snackbar Van Vliet","52.3624711","4.801038599999999","amsterdam","restaurant"
"7186","Feed Amsterdam","52.3520402","4.9130674","amsterdam","restaurant_and_bar"
"376","RADION Amsterdam","52.34564899999999","4.8254828","amsterdam","restaurant"
"4708","Mariapaviljoen","51.690616","5.304526699999998","s-hertogenbosch","restaurant"
"1256","No 10 Coffee - Rotterdam","51.92290799999999","4.493388299999999","rotterdam","restaurant"
"580","De Pizzabakkers","52.36563659999999","4.911302099999999","amsterdam","restaurant"
"4224","Eetcafé Nooitgedagt","53.1750833","5.415825","harlingen","restaurant"
"5724","Café de Gekroonde Suikerbiet","51.6472257","3.9241301","zierikzee","restaurant_and_bar"
"1190","Cafe De Zaaier","51.96613139999999","5.664588699999999","wageningen","restaurant_and_bar"
"4074","Café Binnenvisser","52.3715254","4.8704009","amsterdam","restaurant"
"2565","IEGEWIES eten & drinken","52.8359445","4.6938624","callantsoog","restaurant_and_bar"
"2745","'t Oude Stadthuys","51.82960680000001","4.9744593","gorinchem","restaurant"
"2685","Restaurant On The Rock Aalsmeer","52.252282","4.7566161","aalsmeer","restaurant"
"4575","Kanarie Club","52.36727029999999","4.8678317","amsterdam","restaurant_and_bar"
"4233","'t Hookhoes Bier, Wijn & Eetlokaal","52.3541198","6.6666145","almelo","restaurant_and_bar"
"6695","Café Pompette","51.9365562","4.472761900000001","rotterdam","restaurant"
"730","Bar & Restaurant De Kop van Oost","52.3669026","4.9272033","amsterdam","restaurant_and_bar"
"6956","Pastanini","52.0943841","4.2769411","den-haag","restaurant"
"5878","Grand Café Lubeck","52.5036421","6.090549500000002","zwolle","restaurant"
"3673","De Pizzakamer","52.3524251","4.8946201","amsterdam","restaurant"
"520","Sushi Fanatics","52.35930089999999","4.9138099","amsterdam","restaurant"
"1983","The Old Pepper Mill","52.1850689","5.4394958","hoevelaken","restaurant"
"1760","Andrea's borrelbar","51.5155097","5.3997447","best","restaurant"
"4184","Proeflokaal Bakker","52.5081588","4.9496822","purmerend","restaurant"
"2297","De Dikke Deur","52.25890190000001","5.607661500000002","putten","bar"
"6099","MARQUE","52.6383701","5.061124500000001","hoorn","restaurant"
"1569","FortVier","51.9495139","5.831074699999999","arnhem","restaurant_and_bar"
"835","Restaurant Bar Kantoor","52.386606","4.875297","amsterdam","restaurant"
"5231","Cafe Bommel Zeist","52.0910155","5.243682200000001","zeist","bar"
"4471","Bistro Bon","51.6899019","5.299629499999999","s-hertogenbosch","restaurant"
"2846","Restaurant 's-Molenaarsbrug B.V.","52.1423514","4.6467447","alphen-aan-den-rijn","restaurant"
"5610","Pipa Streetfood Bar","52.161949","4.4825365","leiden","restaurant"
"5743","Bodega y Tapas Noorderplantsoen","53.22748310000001","6.560731499999999","groningen","restaurant"
"428","Cannibale Royale Ruysdael","52.3536429","4.887230399999999","amsterdam","restaurant"
"4814","Limoncello","52.091666","4.304588","den-haag","restaurant"
"4322","Vino e Pane","52.0166384","5.1785865","houten","restaurant"
"1303","Het Dinghuis","51.4697547","5.802428000000001","deurne","restaurant"
"969","De Durpsherberg","51.56827269999999","5.373979100000001","liempde","restaurant_and_bar"
"1427","Pannenkoekenhuis De Koekenbakkers","51.639475","5.512737","heeswijk-dinther","restaurant"
"5995","Pimpelmees","51.8270843","5.8472574","nijmegen","restaurant"
"805","The Papeneiland Café","52.3804627","4.887970399999999","amsterdam","restaurant_and_bar"
"1408","Restaurant De Beren Doetinchem","51.9657666","6.289256200000001","doetinchem","restaurant"
"650","Cafe Sweelinck","52.35620170000001","4.897722400000001","amsterdam","restaurant"
"2022","Café de Pompier","52.08610410000001","4.8832381","woerden","restaurant_and_bar"
"1284","Jozef eten & drinken","52.0894962","5.1182595","utrecht","restaurant_and_bar"
"5960","De Beierd","52.0111555","4.3608353","delft","restaurant"
"4025","Lounge 3","52.1873522","5.6071097","voorthuizen","restaurant"
"4120","Strandrestaurant De Dam","51.58771499999999","3.631063399999999","vrouwenpolder","restaurant"
"6101","Twenty7 aan de Maas","51.9075023","4.480211800000001","rotterdam","restaurant"
"362","Café Restaurant Vrijburcht","52.36104599999999","4.975547099999999","amsterdam","restaurant"
"3909","Wapen van Voorschoten","52.1243856","4.4457802","voorschoten","restaurant"
"3268","Eetcafé 'De Ouwe Blauwe'","52.460472","5.0368144","monnickendam","restaurant"
"1366","Chez Minée","51.6980642","5.3043684","s-hertogenbosch","restaurant"
"2925","Café-Restaurant De Ringweg","53.21194439999999","6.595555599999999","groningen","restaurant"
"947","Café Ddadi","52.0991537","5.111401899999999","utrecht","restaurant"
"5135","Bistro De Bock","52.08524739999999","4.8826453","woerden","restaurant"
"6917","Dapper Café","52.3641678","4.9263203","amsterdam","restaurant"
"3245","Donato Delicatessen","52.0918451","4.3251909","den-haag","restaurant"
"6579","Grand Café D'n Ingel","50.8489412","5.6893728","maastricht","restaurant"
"1191","Paluco","52.09357","4.3244211","den-haag","restaurant"
"4797","THE BUTCHER Social Club","52.383627","4.9022672","amsterdam","restaurant_and_bar"
"6080","Dreams Surfcafé","52.0303534","4.1683804","ter-heijde","restaurant"
"4756","American Bar","52.07573960000001","4.3130461","den-haag","bar"
"6071","Cultureel Eetcafé 'Skek","52.376065","4.900175999999999","amsterdam","restaurant_and_bar"
"1701","Café De Beurs","51.4491667","6.052777799999999","horst","restaurant"
"458","DOK48 | FOOD & DRINKS AMSTERDAM","52.3528744","5.0053926","amsterdam","restaurant_and_bar"
